ID,Class,Potential_Energy,N_H1,N_H2,N_I,N_F,H1_H2,H1_I,H1_F,H2_I,H2_F,N_H1_Delta,N_H2_Delta,N_I_Delta,N_F_Delta,H1_H2_Delta,H1_I_Delta,H1_F_Delta,H2_I_Delta,H2_F_Delta
307,DR,-167.0574984344,1.08579961215988,0.94462450572682,2.0437154124018,11.6487790056705,1.57706400842777,2.60591523002501,11.9228816496347,2.65236107684958,11.4521144563451,0.15412504226527,-0.0752752242504667,0.0116105657490508,-0.0152063969595932,0.118505870260547,0.0896267474994552,0.0516255306272821,-0.0638024038537446,-0.028132515554784
308,DR,-167.0586418631,1.13428681190419,1.05999065300227,2.05624101415597,11.643453857786,1.78522056887196,2.6223226188935,11.9408327676905,2.68023599917857,11.3438765803947,0.0484871997443108,0.115366147275449,0.0125256017541773,-0.00532514788451977,0.208156560444185,0.0164073888684895,0.0179511180558052,0.0278749223289938,-0.108237875950438
309,DR,-167.0611409812,0.996080074632318,1.1235847453831,2.07594971903048,11.6433228913783,1.78519706482819,2.52454424812397,11.8918308166344,2.65197237691665,11.2237181542707,-0.138206737271869,0.0635940923808269,0.0197087048745108,-0.000130966407677846,-2.35040437701617E-05,-0.0977783707695239,-0.049001951056125,-0.0282636222619237,-0.120158426124011
310,DR,-167.0624391443,0.937050324946388,1.01656679543984,2.09715596482402,11.6394102959331,1.66061471800572,2.47833492334972,11.8444040404893,2.51156903818019,11.1498054508154,-0.05902974968593,-0.107017949943259,0.0212062457935316,-0.00391259544526079,-0.124582346822465,-0.046209324774249,-0.0474267761450715,-0.14040333873646,-0.0739127034553064
311,DR,-167.0593667041,1.08688340236022,0.939518452388315,2.11178788444093,11.6338532416468,1.67579980486897,2.56181352463839,11.8349897093219,2.39617336676616,11.0714031161322,0.149833077413831,-0.0770483430515216,0.014631919616912,-0.00555705428623732,0.0151850868632517,0.083478601288665,-0.00941433116740242,-0.115395671414035,-0.0784023346832168
312,DR,-167.0595628272,1.12710924211521,1.08046008310183,2.12244022973111,11.6355380713919,1.72585635600262,2.59959555296872,11.7954227948217,2.41489978520291,10.915054401185,0.0402258397549897,0.140941630713517,0.0106523452901848,0.00168482974510198,0.0500565511336419,0.037782028330327,-0.0395669145002167,0.0187264184367537,-0.15634871494721
313,DR,-167.0578249665,1.00793181330022,1.14892540260877,2.13237053771754,11.6313829450669,1.5885386215178,2.55074970954844,11.7248492257799,2.44390692670657,10.8416869667906,-0.119177428814986,0.0684653195069365,0.0099303079864228,-0.00415512632507209,-0.137317734484815,-0.0488458434202768,-0.0705735690418123,0.0290071415036572,-0.0733674343943029
314,DR,-167.0586105597,0.955192637676868,1.0373284088956,2.13889630158244,11.6135379033353,1.3971053220638,2.53621179329153,11.6802347262096,2.42679799388209,10.9111628298885,-0.0527391756233544,-0.111596993713169,0.00652576386490322,-0.0178450417316025,-0.191433299453996,-0.0145379162569066,-0.04461449957026,-0.0171089328244789,0.0694758630978622
315,DR,-167.0564119464,1.08675410293819,0.940992839500338,2.13982729986664,11.5890464937076,1.43173466808898,2.61412591581279,11.6997560490025,2.44558049931067,10.9985760037974,0.13156146526132,-0.0963355693952607,0.000930998284200957,-0.0244914096276894,0.0346293460251748,0.0779141225212538,0.0195213227928406,0.0187825054285837,0.0874131739088604
316,DR,-167.0611150956,1.13782770145229,1.06614238564968,2.13815596318625,11.5691244016157,1.63757931804364,2.63982776933752,11.7419826667301,2.57563876994572,10.9778082221404,0.0510735985141044,0.125149546149345,-0.00167133668038533,-0.0199220920918659,0.205844649954662,0.0257018535247315,0.0422266177275983,0.130058270635052,-0.0207677816570087
317,DR,-167.0612258797,1.02292557919872,1.14747972017884,2.1381381492858,11.5461018452019,1.72241480130336,2.56415214915876,11.7619716910592,2.67451307408593,10.9829788461142,-0.114902122253577,0.0813373345291526,-1.78139004578526E-05,-0.0230225564138422,0.0848354832597178,-0.0756756201787616,0.0199890243291225,0.098874304140204,0.00517062397385182
318,DR,-167.062403495,0.942875462061949,1.0394982093854,2.13844630998091,11.5148641753655,1.66857177782088,2.50473667633334,11.7843600968946,2.65420903994274,11.0653281126882,-0.0800501171367658,-0.107981510793432,0.00030816069510875,-0.0312376698363153,-0.0538430234824734,-0.0594154728254157,0.0223884058354447,-0.0203040341431899,0.0823492665740257
319,DR,-167.053348066,1.05670136441255,0.917588978194609,2.13173379178153,11.4796907666598,1.7073334300681,2.55864011450478,11.850002323086,2.62369478807272,11.1449239511381,0.113825902350605,-0.121909231190795,-0.00671251819937346,-0.0351734087057469,0.0387616522472185,0.0539034381714396,0.0656422261914198,-0.0305142518700148,0.079595838449869
320,DR,-167.0586284965,1.09118497741106,1.05806564688002,2.11421704148282,11.4536942618718,1.84269565878198,2.59566913708062,11.8763812385912,2.74103490160369,11.1239754388873,0.0344836129985029,0.140476668685408,-0.0175167502987073,-0.025996504788024,0.13536222871388,0.0370290225758358,0.0263789155051999,0.117340113530971,-0.0209485122508184
321,DR,-167.0544026093,0.989755434863091,1.14786494721238,2.09652540241607,11.4316119816182,1.78247120921964,2.57196503534539,11.8323983142823,2.80395698708099,11.0885405604567,-0.101429542547966,0.0897993003323652,-0.0176916390667521,-0.0220822802535317,-0.0602244495623452,-0.0237041017352215,-0.0439829243089704,0.0629220854773003,-0.0354348784306229
322,DR,-167.0649608058,0.968023421461246,1.02676526598662,2.08181911056433,11.4056237626908,1.58428387286074,2.59562539292342,11.7980874349005,2.70166367628621,11.0730456112495,-0.0217320134018445,-0.121099681225762,-0.0147062918517422,-0.0259882189274254,-0.198187336358902,0.0236603575780263,-0.0343108793817901,-0.102293310794784,-0.0154949492071559
323,DR,-167.0559024654,1.07397596247881,0.922481818274132,2.06563083898766,11.3802120602148,1.51731138247071,2.67662996033264,11.8003178033604,2.57842074995619,11.0137547442025,0.105952541017568,-0.104283447712488,-0.0161882715766684,-0.0254117024760472,-0.0669724903900251,0.0810045674092161,0.00223036845991231,-0.123242926330017,-0.059290867047018
