ID,Class,Potential_Energy,N_H1,N_H2,N_I,N_F,H1_H2,H1_I,H1_F,H2_I,H2_F,N_H1_Delta,N_H2_Delta,N_I_Delta,N_F_Delta,H1_H2_Delta,H1_I_Delta,H1_F_Delta,H2_I_Delta,H2_F_Delta
987,DR,-167.0751811076,1.16761169149786,0.975494846796503,17.8658041730071,1.2812277538419,1.66950664431387,17.6326175585552,1.98549729723538,17.4783458171604,1.84809127831361,0.103034138467921,-0.0685461995964627,0.0629894777484203,-0.0279994052220403,-0.0446103844826495,0.0518130992071306,0.0489258020496726,-0.0593167695534191,0.0436864053277486
988,DR,-167.0867731688,1.05698777361483,1.02936228252825,17.9049808362425,1.29521180201146,1.57118600951382,17.7322919131738,1.88911143753027,17.4019503586159,1.97232305895307,-0.110623917883029,0.0538674357317435,0.0391766632353701,0.0139840481695592,-0.0983206348000536,0.0996743546186565,-0.0963858597051075,-0.0763954585445212,0.12423178063946
989,DR,-167.079221801,0.91664279122205,1.08333681357434,17.9214619826427,1.34573444225014,1.52517246783464,17.854500169417,1.77539236974198,17.3858147320401,2.06621060499293,-0.140344982392779,0.0539745310460982,0.0164811464002064,0.0505226402386831,-0.0460135416791798,0.122208256243194,-0.113719067788298,-0.0161356265757995,0.0938875460398607
990,DR,-167.0961975434,1.05474943628457,1.03586335679194,17.9245411687859,1.41426741785476,1.64281088579755,17.9606593628271,1.84984175545113,17.4764626583871,2.04507290808168,0.138106645062522,-0.0474734567824076,0.0030791861432462,0.0685329756046187,0.11763841796291,0.106159193410047,0.0744493857091533,0.0906479263470032,-0.0211376969112496
991,DR,-167.0843374066,1.164891396751,0.98839852892231,17.9267289109947,1.48412659764415,1.74227232618409,18.0305932104138,1.94108334868721,17.6302854414765,1.96950363917501,0.110141960466426,-0.0474648278696266,0.00218774220873996,0.0698591797893835,0.0994614403865377,0.0699338475867073,0.0912415932360815,0.153822783089407,-0.0755692689066705
992,DR,-167.0914514731,1.05926167175068,1.04957109981946,17.939054457169,1.54168524216739,1.71964824097593,18.0434370481529,1.9286110480225,17.7884683397197,1.92291669295252,-0.105629725000315,0.0611725708971487,0.0123255461743668,0.0575586445232426,-0.0226240852081629,0.0128438377391085,-0.0124723006647145,0.15818289824324,-0.0465869462224913
993,DR,-167.0729147842,0.91839626768791,1.08434448637352,17.9640037551549,1.58000439473789,1.61627367418735,18.0276653723149,1.91308611640413,17.9290883914847,1.86783798098881,-0.140865404062773,0.0347733865540589,0.0249492979858736,0.0383191525705007,-0.103374566788577,-0.0157716758379678,-0.0155249316183634,0.14062005176493,-0.0550787119637082
994,DR,-167.0827668587,1.05758890347285,1.0100174364181,18.0023145775539,1.59290446482045,1.62497504549691,18.0324856108922,2.04478355886127,18.021179257824,1.79691904506511,0.139192635784936,-0.0743270499554187,0.0383108223990085,0.0129000700825568,0.00870137130956383,0.0048202385772953,0.131697442457136,0.0920908663393796,-0.0709189359237019
995,DR,-167.0703434049,1.17638943493286,0.975471914330806,18.0551379060325,1.58282891410399,1.65612255410447,18.0509635859966,2.14685971588905,18.051684118383,1.79633486285709,0.118800531460011,-0.0345455220872928,0.0528233284786062,-0.01007555071646,0.0311475086075577,0.0184779751043642,0.102076157027784,0.0305048605589811,-0.000584182208024142
996,DR,-167.0862890658,1.08658076964024,1.06359373832036,18.1212815031732,1.55354770013222,1.62009382405587,18.0847844407538,2.09252880176318,18.0284458761576,1.89295778175208,-0.0898086652926218,0.0881218239895512,0.0661435971407087,-0.0292812139717631,-0.0360287300486042,0.0338208547572201,-0.0543309141258765,-0.0232382422254673,0.0966229188949963
